Querylength,domain_token_count,path_token_count,domainlength,pathLength,NumberofDotsinURL,URL_DigitCount,URL_Letter_Count,spcharUrl
0,2,5,12,26,1,6,27,3
101,3,3,16,111,5,9,101,17
0,3,8,18,56,3,0,65,1
0,3,2,20,5,3,0,26,1
0,2,11,14,72,2,7,68,7
0,3,7,13,47,2,0,56,6
0,3,16,17,105,3,12,93,11
0,2,3,10,18,2,0,25,1
0,3,7,22,43,2,2,55,6
0,3,6,22,31,1,0,46,4
0,3,10,18,77,4,44,45,5
7,2,4,11,30,2,3,33,2
0,3,11,31,73,2,6,86,7
47,3,2,19,54,4,1,69,7
0,2,1,21,0,1,0,20,0
0,2,2,25,1,1,0,24,0
44,2,3,17,62,2,7,63,7
0,2,3,9,10,1,0,16,0
0,2,11,12,75,2,1,79,8
131,3,7,16,169,9,27,132,14
0,2,5,12,38,1,15,30,2
0,2,14,12,72,1,13,57,9
0,3,2,11,1,2,0,9,0
0,3,5,14,30,3,2,36,1
0,3,3,16,20,2,0,32,1
0,3,2,12,10,2,0,19,0
0,2,2,10,1,1,0,9,0
0,2,2,10,12,1,0,20,0
0,3,3,17,14,3,0,27,0
0,2,4,12,33,1,15,26,1
0,2,4,8,32,2,0,36,1
0,2,2,15,1,1,0,14,0
0,2,6,15,34,2,6,37,1
64,4,3,20,74,4,6,76,13
0,4,3,20,19,3,5,34,2
0,3,2,31,10,3,0,42,1
0,2,13,10,65,6,3,63,3
0,2,3,8,25,1,0,30,0
0,3,3,17,16,2,0,29,0
0,3,3,23,15,3,0,38,2
0,4,5,27,31,3,21,34,4
0,4,3,13,17,4,12,17,1
0,2,8,9,58,2,4,55,4
0,2,3,13,19,2,2,27,0
0,2,2,13,14,1,3,21,1
0,2,3,6,22,1,0,25,2
164,3,5,15,192,2,25,176,7
0,2,2,11,10,2,0,23,1
0,2,4,17,26,2,1,38,1
0,3,5,18,22,3,7,27,0
0,2,6,10,43,2,6,41,3
116,3,7,12,154,4,16,141,7
0,3,3,19,16,2,7,28,1
0,3,8,20,44,2,0,55,7
0,4,4,13,19,4,10,20,2
0,2,6,12,29,1,6,29,1
0,3,2,20,1,1,0,18,1
0,2,3,18,31,2,0,44,2
0,2,3,13,19,1,0,33,1
23,3,5,18,54,3,2,65,5
0,2,2,13,1,1,0,12,0
0,2,2,9,5,1,0,12,0
0,4,3,21,23,2,0,39,2
0,2,2,14,7,2,0,19,0
0,3,15,9,108,2,1,104,9
0,2,1,6,6,1,1,10,0
36,2,2,11,37,1,1,39,7
0,2,4,14,27,1,0,36,4
0,2,6,13,42,1,7,42,1
0,2,9,18,76,1,7,82,8
0,2,11,12,63,1,8,56,6
0,3,4,16,27,2,2,35,3
0,2,16,11,116,1,7,104,13
0,2,11,19,71,1,6,73,6
5,3,3,25,19,3,3,36,2
0,2,3,20,11,2,0,28,0
0,3,9,24,52,3,12,54,5
0,3,9,14,50,2,6,48,3
138,3,3,30,148,4,32,127,20
0,2,4,20,27,2,0,47,1
0,2,2,9,67,1,25,31,23
0,3,6,13,51,3,0,61,2
0,2,3,12,24,1,0,33,1
0,3,6,22,25,3,1,39,4
0,2,2,16,1,1,0,15,0
0,2,7,15,39,2,0,47,5
0,3,2,17,4,2,0,18,0
0,2,3,20,17,2,0,38,1
0,4,2,19,6,4,15,9,2
0,2,4,11,30,1,6,31,1
0,2,7,8,53,1,5,49,5
0,3,3,17,18,2,0,31,0
0,2,14,23,189,5,27,168,6
116,3,7,12,154,4,15,142,7
0,2,4,13,32,1,7,34,1
0,2,7,10,38,1,10,31,4
0,2,12,17,65,1,8,66,8
0,2,10,11,42,2,6,37,6
37,3,4,15,57,3,7,54,7
48,4,3,20,52,5,7,55,9
13,2,2,11,19,1,2,24,3
41,2,3,13,51,2,2,57,8
0,3,7,31,48,3,4,67,5
0,3,6,19,31,6,7,36,0
0,2,12,14,62,2,4,64,9
0,2,4,12,31,2,0,39,0
0,2,12,11,77,1,0,76,6
0,3,6,15,48,3,2,56,4
0,2,1,16,7,1,0,22,0
0,2,5,7,33,1,4,31,0
0,2,3,8,15,1,7,13,0
0,3,9,15,40,4,8,41,2
28,2,5,10,47,2,1,50,8
54,2,3,17,62,2,0,67,10
0,2,2,19,1,1,0,18,0
0,3,1,22,0,2,0,20,0
62,2,5,9,80,2,14,55,21
0,2,6,8,43,1,0,45,4
0,4,5,24,42,6,15,49,1
0,2,4,24,30,2,0,50,1
64,4,3,28,74,4,4,86,13
0,3,4,20,14,2,0,29,2
0,2,8,11,43,1,6,40,7
0,3,3,27,25,3,0,48,1
11,3,3,21,25,3,5,36,2
0,2,4,8,31,2,2,37,2
0,2,2,14,17,1,0,29,0
0,3,4,24,37,2,0,56,3
0,3,2,27,1,2,0,25,0
0,2,3,21,19,1,2,35,1
0,2,4,12,24,1,0,37,1
0,2,2,10,17,1,0,25,0
0,2,1,16,0,1,0,15,0
0,2,3,14,19,1,0,30,1
0,2,6,18,31,3,0,43,0
0,2,2,10,1,1,0,9,0
13,3,5,16,38,3,2,49,4
0,2,6,12,40,3,0,50,2
25,4,10,26,90,4,0,98,13
0,4,5,24,31,3,0,52,2
0,2,4,11,35,2,10,32,0
18,4,3,21,34,7,10,35,2
0,3,12,26,53,2,8,58,7
0,2,2,12,1,1,0,11,0
0,2,7,14,40,1,6,41,3
0,3,2,19,9,2,3,22,0
0,2,7,15,39,2,6,41,2
0,2,12,11,67,1,8,62,8
58,2,2,14,59,1,0,63,9
0,2,2,15,1,1,0,14,0
0,3,1,16,0,1,0,14,1
0,2,4,12,29,2,0,37,2
0,2,1,10,13,1,0,21,1
0,4,2,15,10,4,14,11,1
56,2,3,15,66,2,0,70,9
0,3,9,38,52,3,6,74,5
0,2,1,11,19,1,0,29,0
0,4,3,20,47,3,23,44,2
0,4,2,23,7,2,0,26,1
0,2,2,18,1,1,0,17,0
16,3,6,26,53,3,6,65,2
0,2,2,14,10,2,5,17,0
0,5,2,28,1,2,0,24,2
0,3,2,17,1,2,0,15,0
0,2,4,11,17,1,1,23,1
0,3,3,16,16,2,0,28,1
0,2,1,18,0,1,0,17,0
0,2,3,21,20,1,0,38,1
0,3,3,18,20,3,0,33,1
0,2,2,16,1,1,0,15,0
0,3,5,20,18,2,4,28,1
0,2,3,18,14,2,1,28,0
0,2,4,16,23,2,0,35,1
0,2,4,13,28,1,8,29,0
0,2,2,18,16,2,0,32,0
0,3,9,17,41,3,8,40,5
0,3,2,18,12,2,0,27,0
0,4,8,18,52,4,1,59,1
79,3,3,18,89,3,7,81,12
0,2,11,7,58,2,6,48,6
13,2,2,11,19,1,1,26,2
124,2,7,16,221,3,129,101,1
0,2,6,15,35,1,0,44,4
0,2,3,16,34,2,1,42,5
0,4,1,28,0,2,6,19,1
0,2,3,14,15,1,4,22,0
0,5,8,17,56,5,0,61,4
0,2,4,12,28,1,10,26,1
0,2,2,14,59,2,19,52,0
0,2,4,16,24,1,6,30,1
0,4,5,21,42,4,20,37,5
0,2,10,8,69,2,5,62,7
0,2,7,10,64,1,4,63,4
19,2,3,12,29,2,15,22,2
0,3,3,16,19,2,0,31,1
0,3,12,17,47,2,8,43,7
0,2,3,4,13,1,2,17,1
61,3,3,21,71,4,2,80,11
0,2,2,14,1,1,0,13,0
0,3,4,24,29,3,6,42,1
0,2,3,21,16,2,0,34,1
0,3,3,13,22,3,0,31,0
0,3,4,16,18,3,1,28,0
0,3,5,14,35,2,0,43,1
61,4,3,20,71,4,5,75,12
0,3,5,13,15,3,0,22,0
25,3,3,17,40,2,14,38,2
28,2,4,9,44,3,4,41,4
0,2,5,11,27,2,1,32,3
0,2,8,12,44,1,7,41,6
0,4,2,27,9,3,0,36,2
0,3,5,24,23,3,6,35,1
10,3,15,15,76,7,15,62,6
0,14,2,167,33,13,51,135,0
22,2,3,13,31,2,0,37,5
0,3,7,16,50,2,0,58,5
0,3,2,17,10,3,0,28,1
0,2,6,11,30,1,0,35,3
0,2,3,15,22,2,0,34,0
0,5,2,34,1,2,0,34,3
0,3,2,26,1,2,0,24,0
0,2,7,9,38,1,1,39,4
77,3,3,21,109,6,8,91,15
0,3,2,18,1,2,0,16,0
0,2,1,8,0,1,0,7,0
0,2,4,10,19,1,0,25,2
0,2,2,10,7,1,0,15,0
0,3,5,19,24,3,2,39,2
0,2,4,13,27,1,8,28,2
0,2,4,7,23,2,0,26,0
133,5,4,32,149,3,27,136,20
0,3,3,18,18,3,1,31,0
0,3,4,24,19,2,2,35,2
0,2,4,18,31,2,0,49,2
0,2,4,13,50,1,20,38,1
0,2,3,26,15,2,1,37,0
0,3,4,15,28,3,0,38,0
0,3,4,22,20,3,0,37,0
0,3,2,44,1,2,2,40,0
0,2,10,21,56,1,5,62,5
151,3,5,12,179,3,81,100,5
0,2,12,21,65,2,9,65,5
28,4,2,19,38,2,1,51,8
0,4,3,23,15,4,1,36,2
0,3,9,30,52,3,12,60,5
0,2,2,12,7,1,1,16,0
74,3,4,15,100,3,28,72,16
0,2,7,13,32,1,5,33,4
54,2,2,10,56,1,5,49,11
0,3,5,16,32,2,9,33,1
0,3,4,15,32,3,0,42,1
0,4,2,13,18,4,10,21,1
0,3,3,16,34,2,0,45,2
0,3,2,20,1,2,3,15,0
9,2,2,17,18,1,3,33,3
0,2,9,11,54,1,0,56,6
0,2,3,18,18,2,0,33,1
0,3,6,14,14,6,0,21,0
15,2,4,9,31,3,4,33,4
0,3,27,18,117,7,11,96,17
0,2,3,11,15,2,2,21,0
0,2,5,12,38,1,5,40,2
0,2,3,10,17,2,0,24,1
47,4,3,19,57,3,4,63,11
0,3,9,25,45,2,16,44,6
0,2,8,23,61,1,10,66,5
0,3,1,27,0,2,4,26,1
0,5,1,19,0,2,0,15,2
0,3,1,25,0,2,0,23,0
0,2,4,9,24,1,2,27,1
0,3,6,20,56,3,0,69,1
62,2,2,11,68,3,0,75,9
59,3,3,12,69,3,3,68,12
0,3,2,18,11,2,1,25,0
0,2,6,14,31,1,1,38,3
0,3,3,16,28,2,0,38,3
0,3,7,18,36,2,1,45,1
0,2,6,13,32,2,6,33,2
0,4,2,17,12,3,0,29,2
0,2,3,12,23,2,4,33,1
0,3,2,17,14,2,0,28,0
0,2,8,13,40,1,8,37,3
0,3,3,20,17,2,0,33,1
0,2,4,16,23,1,0,35,2
0,3,2,14,4,2,0,15,0
0,3,1,18,0,1,0,16,1
0,4,5,16,21,3,0,34,2
47,3,5,14,91,6,2,82,6
0,2,1,6,5,1,1,9,0
0,2,7,12,53,1,7,51,5
0,4,10,17,59,3,6,58,8
0,2,6,15,43,2,0,52,2
0,2,5,10,37,1,8,34,2
0,3,1,15,6,1,6,13,1
0,2,2,16,1,1,0,15,0
0,3,11,14,60,2,10,56,10
0,2,4,11,32,1,8,31,1
0,2,2,11,9,1,0,18,1
0,2,2,14,7,1,0,19,0
0,3,2,22,1,2,0,20,0
0,3,2,25,1,2,2,21,0
0,2,3,9,19,2,0,25,0
0,2,2,11,9,1,0,18,1
0,5,4,30,25,5,0,48,1
62,3,3,11,72,3,6,66,13
0,2,6,9,30,1,0,33,3
11,2,3,16,19,2,0,31,2
0,2,1,20,0,1,0,19,0
0,3,4,16,28,2,0,37,4
44,2,3,12,76,5,6,63,7
0,2,4,7,18,1,0,21,0
0,3,1,16,0,2,0,14,0
0,3,2,27,1,2,0,25,0
0,3,9,14,48,2,12,40,1
0,3,2,29,1,2,0,27,0
0,2,5,8,43,1,4,42,3
43,2,6,10,80,2,12,65,9
0,3,3,19,30,3,0,49,1
50,2,3,17,68,2,6,68,9
0,2,2,18,1,1,0,17,0
0,3,3,16,21,2,0,33,0
0,3,2,12,3,2,0,12,0
7,4,5,19,33,4,3,41,2
0,3,3,14,20,2,0,30,1
0,3,4,19,21,2,4,31,0
0,3,4,16,21,2,0,30,4
0,2,3,17,20,2,0,38,1
0,3,8,25,50,3,3,68,2
0,5,5,25,30,5,0,46,2
0,3,3,16,20,2,0,32,1
0,2,4,13,14,1,3,20,1
0,3,4,19,20,3,4,30,1
74,4,3,32,84,3,6,97,15
0,4,2,14,11,3,13,12,1
0,2,5,10,28,2,0,33,2
62,4,3,23,72,4,3,80,13
13,2,2,11,197,13,31,138,26
0,2,22,16,158,15,40,112,4
0,2,18,20,96,1,18,80,13
0,2,10,21,59,2,6,64,6
0,2,2,9,82,1,30,36,28
0,3,3,22,19,3,0,37,0
0,4,4,16,119,2,23,110,4
0,3,5,16,43,2,0,51,5
0,3,17,15,105,3,15,86,14
0,3,20,20,100,2,12,87,14
0,2,3,24,20,2,0,41,1
0,2,1,18,0,1,0,17,0
0,4,3,14,16,3,0,25,0
46,3,3,22,56,3,3,67,10
0,3,8,18,46,3,10,49,1
49,3,3,15,59,3,6,60,10
0,2,21,18,119,1,8,108,16
8,2,3,7,23,1,0,26,2
6,3,5,15,33,3,11,34,3
0,5,1,32,0,2,1,27,2
0,2,7,8,48,1,0,49,5
0,5,1,37,0,4,0,33,0
0,2,2,7,1,1,0,6,0
0,2,2,8,1,1,0,7,0
0,2,7,10,49,1,4,48,4
170,3,3,17,180,3,25,164,10
0,2,1,17,30,1,0,41,5
68,3,3,14,72,2,7,72,9
0,2,3,22,23,2,0,42,1
0,2,11,10,67,2,8,62,9
0,4,2,23,1,2,1,19,1
0,3,4,16,28,2,19,20,0
0,3,2,10,1,2,0,8,0
0,4,4,19,29,3,0,42,1
0,3,12,15,59,1,6,55,9
0,3,6,16,25,2,15,19,3
0,3,2,35,32,2,1,61,3
0,2,5,24,23,2,0,42,2
0,2,11,8,66,1,20,43,8
0,2,3,9,23,1,1,28,0
21,3,3,15,31,3,0,43,5
0,4,2,28,6,3,0,34,2
22,2,2,16,23,3,1,31,4
0,4,3,13,14,4,12,14,1
0,4,3,18,14,4,0,27,1
0,2,7,20,34,2,0,47,1
0,4,5,17,25,5,0,35,1
0,2,1,15,0,1,0,14,0
0,3,8,25,52,3,6,62,4
0,2,3,6,17,1,0,20,0
0,3,6,16,26,2,0,35,4
0,3,6,16,36,2,0,43,6
0,4,2,12,8,3,9,11,1
0,2,4,13,20,2,5,24,0
11,2,3,17,27,2,5,35,2
0,6,2,36,26,4,15,34,8
0,3,3,13,16,3,0,29,1
0,3,7,21,35,2,8,38,7
0,3,2,26,1,2,0,24,0
0,2,11,13,80,1,8,74,8
0,2,4,14,20,2,0,30,2
0,2,2,16,1,1,0,15,0
0,3,8,11,62,3,15,53,1
0,2,7,11,38,1,0,42,5
0,2,2,13,12,1,3,19,1
0,3,1,12,6,2,0,16,0
0,2,2,16,27,1,0,41,0
0,2,11,16,57,2,8,54,4
0,3,2,11,1,2,0,9,0
0,2,8,15,50,2,4,53,1
0,3,2,22,1,2,1,19,0
0,3,4,16,21,2,0,32,2
18,2,11,11,84,2,7,79,9
25,2,2,11,26,1,1,30,5
0,2,5,6,24,2,1,24,1
22,4,4,21,39,5,0,56,4
0,2,3,13,13,1,0,23,1
0,2,4,6,27,1,7,22,0
0,2,6,14,40,1,2,46,4
0,3,2,16,1,2,0,14,0
0,2,3,16,21,2,0,34,0
0,3,1,23,20,2,4,35,2
0,3,18,22,97,3,6,94,13
0,4,2,25,17,4,0,42,1
28,3,5,14,81,2,1,87,9
0,2,5,13,29,2,6,31,3
0,4,3,20,19,3,5,34,2
0,2,3,15,15,1,8,19,0
0,3,3,16,45,3,24,32,1
47,4,3,33,57,3,4,77,11
0,4,3,20,20,3,5,35,2
76,2,5,12,101,2,28,78,4
0,3,2,14,11,2,3,19,0
0,2,5,10,83,2,7,74,7
55,2,3,16,65,2,6,68,10
0,3,8,18,29,2,14,28,7
0,2,5,21,36,1,7,45,2
0,2,5,15,42,2,6,46,3
0,2,1,12,0,1,0,11,0
0,4,3,20,47,3,23,44,2
0,2,4,11,29,1,6,30,1
0,3,3,14,16,2,0,26,1
13,2,2,11,19,1,0,27,2
0,2,2,21,1,1,0,20,0
0,2,4,12,37,1,0,45,1
0,2,5,17,27,2,0,39,2
0,3,2,25,1,2,0,23,0
0,2,2,9,73,1,29,31,25
0,2,3,10,14,1,0,21,1
39,3,4,11,75,3,9,66,7
52,3,4,26,70,3,3,84,10
0,4,2,19,6,4,15,9,2
0,2,5,33,33,2,3,57,1
0,2,10,18,49,2,6,51,7
0,2,2,23,1,1,0,22,0
0,2,9,11,56,1,0,62,6
0,3,2,14,7,3,0,18,0
0,3,2,14,12,2,4,19,0
0,2,3,16,22,1,0,35,0
0,2,13,15,63,2,3,66,12
21,2,3,10,33,2,6,31,4
112,2,3,16,122,2,8,113,20
0,2,2,21,12,1,7,24,0
0,2,13,7,78,1,5,71,11
0,2,6,12,40,1,5,41,1
0,2,1,12,6,1,1,16,0
0,2,34,14,158,2,8,134,28
0,2,2,12,14,1,0,24,0
0,4,5,13,34,3,0,40,0
0,2,12,11,69,1,7,66,8
0,2,2,9,82,1,29,37,28
0,3,4,20,30,3,0,49,1
14,3,9,23,68,2,4,80,7
0,2,2,20,9,2,0,27,0
85,4,3,17,95,3,6,93,15
0,2,8,10,42,2,0,44,6
0,2,9,17,38,1,9,37,4
0,5,4,15,22,4,0,30,2
291,7,5,45,325,3,53,290,19
0,3,4,18,25,3,0,38,1
0,3,2,18,13,2,4,23,1
48,2,3,18,58,2,5,64,10
0,3,8,22,50,1,21,42,3
0,2,2,18,1,1,0,17,0
0,2,7,14,43,2,7,43,3
0,2,2,19,33,1,22,28,0
0,13,2,85,9,4,8,73,9
0,5,7,34,70,2,11,87,7
68,2,3,9,78,3,9,68,12
0,2,3,9,20,2,0,26,0
11,4,6,14,35,4,4,39,6
0,2,2,24,1,1,0,23,0
0,2,6,34,38,2,3,67,3
0,2,5,11,27,2,1,32,2
0,2,2,9,64,1,26,28,22
0,3,6,11,44,3,0,52,2
198,2,2,11,204,5,61,109,46
0,3,4,25,30,2,0,50,2
5,2,4,12,28,2,2,33,2
0,3,2,23,11,2,5,26,0
32,3,3,29,41,3,9,47,11
4,3,5,28,33,3,4,51,1
0,2,3,6,15,2,0,18,1
0,2,6,16,27,1,1,36,3
0,2,1,11,10,1,0,20,0
0,3,12,15,105,2,1,110,7
83,2,4,13,93,2,15,69,24
60,3,3,34,70,3,5,88,13
0,2,4,12,31,1,12,27,1
0,4,2,21,9,3,5,21,1
13,2,2,11,19,1,1,25,3
0,3,3,16,16,2,4,24,0
0,2,2,11,1,1,0,10,0
28,2,4,11,48,2,5,43,8
0,3,7,19,41,3,2,50,2
0,2,12,18,68,2,6,68,10
0,4,3,20,22,3,5,37,2
74,4,3,40,84,4,4,110,11
0,2,11,17,60,1,10,56,7
0,4,3,20,23,3,5,38,2
49,3,3,29,59,3,3,77,10
0,3,3,18,18,3,1,31,0
234,3,3,14,244,3,32,216,12
0,3,11,19,76,1,0,87,11
0,2,2,20,1,1,0,19,0
0,4,2,14,16,4,11,19,1
25,3,3,17,40,2,15,37,2
20,4,4,19,42,3,1,51,5
84,2,3,22,94,2,9,94,16
30,4,5,34,46,4,5,63,7
47,5,3,24,57,3,4,67,12
0,3,3,15,17,3,0,28,0
0,2,3,12,26,1,15,20,0
0,2,5,12,28,1,0,35,2
0,3,3,16,23,2,1,34,0
0,2,1,18,0,1,0,17,0
0,2,12,12,71,1,9,62,8
11,2,3,14,27,2,7,30,2
0,4,3,13,26,4,15,23,1
88,10,7,83,170,10,102,131,7
8,3,4,13,22,3,5,24,2
0,3,2,15,1,2,0,13,0
7,3,3,27,21,3,0,43,2
0,2,2,15,17,1,0,30,0
70,3,4,19,107,7,8,102,15
0,2,1,12,15,1,0,26,0
0,2,3,8,15,1,7,13,0
0,3,4,16,26,2,0,37,2
0,3,2,27,1,2,0,25,0
0,2,7,13,69,4,19,60,1
13,2,2,11,19,1,1,26,2
0,2,1,11,25,1,0,35,0
0,3,2,19,5,3,0,25,1
19,2,2,12,26,1,0,34,3
106,2,2,11,112,2,5,104,18
66,3,3,10,76,3,4,71,13
0,5,2,23,12,3,0,30,2
0,2,2,17,9,2,0,24,0
31,4,4,25,53,4,2,69,8
0,2,5,10,32,1,3,34,2
48,3,3,16,58,3,4,62,10
0,3,3,19,16,2,0,35,2
0,8,2,53,4,4,5,44,3
0,2,2,19,1,1,0,18,0
0,3,1,34,0,1,0,32,1
0,5,4,24,22,4,3,36,1
0,3,2,13,13,2,0,23,0
0,3,11,23,73,3,0,88,8
0,3,2,24,17,2,0,37,1
43,2,3,15,52,2,2,56,7
0,2,3,18,20,2,0,35,0
0,2,3,11,16,1,4,20,0
0,5,1,40,0,2,5,31,2
0,2,2,12,10,2,0,20,0
0,2,4,19,19,2,0,39,1
0,2,1,11,13,1,2,21,0
0,4,1,20,1,3,16,5,2
11,3,11,14,87,2,8,80,9
0,3,1,18,0,2,0,16,0
0,3,6,12,31,3,9,27,2
0,3,2,24,19,2,0,40,0
0,2,2,22,12,2,0,32,0
0,2,6,12,28,1,3,31,1
0,3,12,16,73,2,13,63,7
0,2,10,21,69,1,0,80,8
26,3,3,14,42,3,2,51,5
0,2,1,15,0,1,0,14,0
69,2,4,13,79,2,15,58,21
0,2,16,7,91,1,24,58,8
0,3,3,14,20,2,0,30,0
0,2,4,7,26,1,5,24,1
11,2,6,18,45,2,2,54,3
0,3,2,18,4,1,0,19,1
0,3,6,23,37,3,3,50,2
0,2,8,10,40,2,2,40,4
0,2,10,18,57,1,12,53,5
0,2,2,23,1,1,0,22,0
8,2,2,16,9,1,5,17,2
44,3,3,11,54,3,6,51,10
0,2,13,12,67,2,4,62,9
0,2,3,21,22,1,0,40,1
55,4,3,42,65,4,5,93,10
56,3,3,20,66,3,4,73,11
0,2,4,20,28,2,0,48,3
22,2,5,14,50,2,4,52,4
29,2,4,16,43,2,0,51,5
0,2,2,12,12,1,0,27,1
0,2,1,6,6,1,6,5,0
0,2,6,20,29,1,4,39,4
0,2,2,7,1,1,0,6,0
0,3,1,25,0,2,0,23,0
0,3,2,21,1,1,0,19,1
0,2,6,9,29,1,2,30,3
0,4,3,19,13,3,0,31,3
0,2,8,8,52,3,4,48,5
0,3,2,16,16,2,0,29,0
0,2,2,18,14,2,3,27,0
0,2,7,11,39,2,2,41,3
0,2,4,11,21,2,0,28,0
0,2,3,6,18,1,4,17,0
25,3,3,17,40,2,14,38,2
0,2,3,15,13,1,0,25,0
214,3,3,26,224,3,31,212,9
60,4,7,15,98,4,22,83,6
0,3,2,19,15,3,0,31,0
13,2,2,11,19,1,3,24,2
0,3,1,24,0,2,0,22,0
156,2,6,7,174,1,34,114,33
0,2,7,16,50,2,7,52,5
0,2,8,30,51,1,10,63,4
0,2,2,20,1,1,0,19,0
0,2,2,15,21,1,2,31,1
0,2,6,12,27,1,8,25,1
83,4,3,28,93,4,6,102,14
0,4,2,21,1,2,0,18,1
0,3,12,13,72,2,8,68,10
63,4,3,18,73,4,6,74,12
0,3,5,21,33,2,5,43,3
0,3,25,20,221,7,66,146,11
0,4,2,17,2,4,13,5,2
0,3,2,18,1,2,0,16,0
0,4,1,20,0,1,0,17,2
0,4,5,24,33,3,2,48,2
0,5,4,33,23,2,0,49,5
0,2,11,13,48,1,10,40,6
0,2,4,11,29,1,6,30,1
0,4,3,24,13,1,0,36,3
0,2,13,13,57,1,12,45,7
0,3,1,13,5,2,0,16,0
8,2,4,16,35,1,3,47,4
72,6,5,48,88,6,12,104,12
0,3,9,26,45,3,0,65,7
74,3,3,17,84,2,18,67,19
11,2,2,14,18,1,0,28,3
0,2,12,13,272,1,99,96,89
0,2,2,16,10,2,0,24,0
0,3,3,22,24,2,0,46,2
0,2,2,15,1,1,0,14,0
0,3,2,11,6,1,0,14,1
0,2,2,11,16,1,0,25,0
0,2,4,10,18,2,0,24,1
0,2,2,17,1,1,0,16,0
0,3,1,11,5,2,3,15,1
0,2,2,6,15,1,0,17,3
0,2,7,20,51,2,0,64,3
27,4,4,31,56,5,4,69,6
58,3,3,23,68,3,5,78,10
0,2,3,12,23,2,4,33,1
0,2,1,11,8,1,0,18,0
28,2,2,21,40,1,1,57,7
0,2,1,14,8,1,0,21,0
0,2,7,10,47,2,2,48,4
0,2,2,19,1,1,0,18,0
0,2,3,11,15,1,4,19,2
0,2,5,8,37,2,0,40,1
0,2,2,7,1,1,0,6,0
0,3,2,29,7,3,1,32,0
0,2,4,17,24,1,0,37,1
0,3,12,19,54,7,3,57,4
0,2,3,18,13,2,0,28,1
153,4,5,20,201,3,95,115,6
0,3,6,15,27,2,6,29,1
0,3,2,16,1,2,0,14,0
0,3,2,14,12,2,4,19,0
0,4,3,13,24,4,11,25,1
14,3,16,20,97,3,8,95,12
0,2,2,25,1,1,0,24,0
0,3,1,14,4,2,0,20,1
0,2,6,9,40,1,8,35,4
0,2,5,17,52,1,6,55,3
0,3,2,12,1,2,0,10,0
0,2,2,21,1,1,0,20,0
0,3,2,21,10,2,0,28,0
0,3,2,26,1,2,0,24,0
0,2,11,18,70,1,10,67,9
0,3,4,13,25,2,0,33,2
0,2,3,12,20,2,3,31,1
0,2,2,19,1,1,0,18,0
14,3,16,17,83,4,24,62,11
0,3,1,11,9,2,0,17,1
0,3,3,23,17,2,0,36,1
0,4,1,16,14,2,0,31,2
0,2,8,9,77,1,25,53,0
0,4,6,30,33,3,16,39,1
7,6,3,23,18,5,0,33,3
0,2,3,18,19,2,6,28,0
291,7,5,45,325,3,55,281,26
0,2,3,8,15,1,7,13,0
0,2,3,13,28,2,13,25,0
0,2,6,14,37,1,3,42,2
0,3,4,22,25,3,0,46,1
0,2,3,12,20,2,3,31,1
0,3,1,29,0,2,4,23,0
37,2,3,12,47,2,7,47,8
133,3,4,18,152,10,31,117,16
0,14,4,73,119,11,21,159,5
0,4,2,27,12,3,0,34,1
0,2,1,16,0,1,0,15,0
0,3,10,21,65,2,13,62,7
0,2,3,6,24,1,0,27,2
0,3,8,15,44,6,0,50,1
0,3,2,21,11,2,0,29,0
0,2,10,15,59,2,2,66,7
167,3,4,34,189,3,48,169,2
0,3,3,20,13,2,0,33,1
0,3,2,23,1,2,0,21,0
0,3,3,22,18,3,0,36,0
45,2,3,11,55,2,5,50,9
0,2,2,10,8,1,5,11,0
0,2,2,12,1,1,0,11,0
0,2,4,7,25,2,0,28,0
0,2,3,13,11,1,4,17,0
74,2,4,10,89,2,5,77,19
31,5,9,18,92,4,5,90,11
0,4,3,27,11,1,3,34,5
0,4,1,13,7,3,10,11,1
0,2,3,10,29,1,0,36,0
0,2,3,12,20,1,0,29,1
0,2,3,14,35,2,4,40,3
0,5,10,29,50,3,5,65,9
0,2,5,6,23,1,0,24,1
0,2,4,21,29,1,0,46,2
0,2,5,9,28,1,1,31,2
17,2,2,12,30,1,10,28,3
47,4,3,26,57,3,4,70,11
0,2,2,10,12,1,10,10,1
0,3,6,13,30,3,0,36,1
0,3,7,14,36,2,0,42,3
0,3,2,35,1,2,0,37,1
13,2,2,11,19,1,1,26,2
8,2,12,13,77,3,10,67,6
0,4,1,15,9,2,0,25,2
0,2,2,9,1,1,0,8,0
48,3,3,15,76,6,2,68,8
0,2,4,11,17,1,6,18,1
0,3,4,16,21,3,6,30,2
0,2,14,18,86,1,8,82,12
265,7,5,45,299,3,47,271,19
0,2,3,9,140,1,40,66,45
0,3,5,16,40,2,0,49,4
0,2,3,15,25,2,3,34,0
0,2,2,18,12,2,0,28,0
0,2,2,26,1,1,0,25,0
0,2,1,10,13,1,3,19,0
0,3,2,30,1,2,0,28,0
0,3,5,17,38,2,0,53,3
0,2,7,12,39,1,8,36,3
0,3,2,29,15,3,0,41,0
16,2,4,20,34,2,5,44,2
11,2,6,12,31,3,16,20,4
0,2,14,19,92,4,6,106,5
0,3,4,15,21,2,0,31,0
0,2,9,12,47,1,0,50,7
0,2,5,9,36,1,2,38,2
0,2,2,8,1,1,0,7,0
0,2,5,19,38,1,6,46,1
0,2,2,11,4,1,1,17,1
113,2,3,11,123,2,5,115,17
